Date,Adj Close,Close,High,Low,Open,Volume
2018-02-05,457.2889099121094,569.0999755859375,577.4249877929688,567.9249877929688,570.0,9860220
2018-02-06,445.0552978515625,553.875,564.1749877929688,547.5750122070312,549.9749755859375,10552078
2018-02-07,445.5774841308594,554.5250244140625,562.4000244140625,551.7750244140625,558.0,8342056
2018-02-08,455.7019958496094,567.125,573.2000122070312,558.2750244140625,561.4000244140625,8807244
2018-02-09,445.61761474609375,554.5750122070312,560.1500244140625,553.0,559.0,4382690
2018-02-12,443.0664978027344,551.4000244140625,560.2999877929688,548.9000244140625,557.4000244140625,6291972
2018-02-14,441.03759765625,548.875,558.6500244140625,545.0999755859375,553.0,8345712
2018-02-15,447.7469482421875,557.2249755859375,564.8499755859375,551.5,551.5,7986736
2018-02-16,453.21099853515625,564.0250244140625,570.8250122070312,559.0499877929688,562.5,9889222
2018-02-19,454.69757080078125,565.875,568.0,560.1500244140625,564.2000122070312,6461840
2018-02-20,456.7867736816406,568.4749755859375,574.75,551.875,551.875,7188594
2018-02-21,460.9851989746094,573.7000122070312,575.9500122070312,570.0,573.75,13771358
2018-02-22,466.3486328125,580.375,582.0,570.2249755859375,572.7750244140625,17859974
2018-02-23,464.2996520996094,577.8250122070312,583.0,573.375,581.75,9459828
2018-02-26,457.4496765136719,569.2999877929688,577.5250244140625,567.1749877929688,575.5,5083608
2018-02-27,462.1101379394531,575.0999755859375,576.8250122070312,562.8250122070312,572.4749755859375,6616026
2018-02-28,471.1096496582031,586.2999877929688,594.75,571.2750244140625,573.7999877929688,17268416
2018-03-01,466.3486328125,580.375,584.7999877929688,578.0250244140625,584.7999877929688,6579852
2018-03-05,464.400146484375,577.9500122070312,585.4000244140625,571.625,580.375,8101456
2018-03-06,462.57208251953125,575.6749877929688,582.7000122070312,571.7999877929688,581.2750244140625,6689734
2018-03-07,459.65936279296875,572.0499877929688,580.0,569.0250244140625,577.5,6370416
2018-03-08,464.701416015625,578.3250122070312,582.9000244140625,574.5,574.5,6093014
2018-03-09,467.4134216308594,581.7000122070312,583.0,577.7750244140625,581.1749877929688,4220964
2018-03-12,476.3927917480469,592.875,595.9249877929688,585.875,588.0,7676970
2018-03-13,475.60943603515625,591.9000244140625,598.5,587.5750122070312,590.0999755859375,8581052
2018-03-14,474.4040832519531,590.4000244140625,595.2999877929688,584.5499877929688,590.0,4429710
2018-03-15,475.0870361328125,591.25,594.2000122070312,586.0,590.0,6101500
2018-03-16,470.82843017578125,585.9500122070312,591.2000122070312,584.625,591.0,17954826
2018-03-19,460.7239990234375,573.375,590.25,571.3250122070312,582.0,7526620
2018-03-20,467.87548828125,582.2750244140625,585.0,574.2999877929688,574.2999877929688,8553766
2018-03-21,469.06072998046875,583.75,587.75,581.0999755859375,585.0,7692994
2018-03-22,466.56976318359375,580.6500244140625,588.7249755859375,577.6500244140625,582.25,6813168
2018-03-23,469.1009216308594,583.7999877929688,586.9000244140625,571.1749877929688,573.5,12008084
2018-03-26,464.1390075683594,577.625,583.4500122070312,572.0,583.4500122070312,8930722
2018-03-27,463.6368408203125,577.0,580.6500244140625,575.0499877929688,580.0,3802088
2018-03-28,454.7176513671875,565.9000244140625,575.375,563.125,575.375,12558322
2018-04-02,456.8671875,568.5750122070312,574.7750244140625,560.6500244140625,570.5,8072702
2018-04-03,458.19281005859375,570.2249755859375,571.7750244140625,564.0499877929688,567.3499755859375,4077168
2018-04-04,451.6641540527344,562.0999755859375,572.2750244140625,560.0,572.0,4813302
2018-04-05,461.0454406738281,573.7750244140625,575.6500244140625,564.5499877929688,569.7750244140625,7763544
2018-04-06,452.7890930175781,563.5,573.0,561.0499877929688,571.5,5937742
2018-04-09,446.4613342285156,555.625,562.9000244140625,553.2750244140625,562.5,7202882
2018-04-10,447.3250732421875,556.7000122070312,562.25,552.7000122070312,556.0,8926058
2018-04-11,451.684326171875,562.125,565.75,558.25,559.0,9025574
2018-04-12,467.0919494628906,581.2999877929688,586.375,562.5,564.7249755859375,17044366
2018-04-13,470.64764404296875,585.7249755859375,592.9500122070312,575.125,587.0,21227038
2018-04-16,455.2801818847656,566.5999755859375,570.0,551.0,551.0,24745084
2018-04-17,452.0660095214844,562.5999755859375,563.7000122070312,557.5,563.5,10397940
2018-04-18,452.3672790527344,562.9749755859375,567.375,556.9249877929688,561.4249877929688,10430380
2018-04-19,455.1394958496094,566.4249877929688,569.9000244140625,561.5499877929688,562.0,8525542
2018-04-20,473.4598388671875,589.2249755859375,596.8499755859375,568.4749755859375,569.5,24272692
2018-04-23,477.17626953125,593.8499755859375,607.2000122070312,577.625,584.0,21830638
2018-04-24,463.837646484375,577.25,598.2000122070312,575.0499877929688,592.5,8526216
2018-04-25,466.18804931640625,580.1749877929688,585.5,572.5999755859375,576.0,11594178
2018-04-26,472.6563720703125,588.2249755859375,590.8250122070312,580.0,587.0,11302084
2018-04-27,476.1718444824219,592.5999755859375,595.7999877929688,587.0999755859375,590.0,7663370
2018-04-30,481.9171447753906,599.75,603.9749755859375,590.3250122070312,590.8499755859375,5511678
2018-05-02,480.93280029296875,598.5250244140625,600.7999877929688,590.5,599.4500122070312,10295042
2018-05-03,475.10723876953125,591.2750244140625,602.3499755859375,588.0499877929688,598.625,5332230
2018-05-04,471.3104248046875,586.5499877929688,593.0,577.5,592.5,6023368
2018-05-07,475.2880554199219,591.5,595.0,587.75,590.625,4638960
2018-05-08,468.27728271484375,582.7750244140625,588.9500122070312,580.5250244140625,588.9500122070312,5718556
2018-05-09,470.3462829589844,585.3499755859375,588.4500122070312,581.5,583.75,3783504
2018-05-10,469.261474609375,584.0,591.5,581.4249877929688,588.0,3182862
2018-05-11,474.3839111328125,590.375,591.5999755859375,583.0250244140625,586.1500244140625,3311706
2018-05-14,477.81915283203125,594.6500244140625,595.75,585.0,592.1749877929688,4432094
2018-05-15,479.928466796875,597.2750244140625,604.0,594.0499877929688,594.0499877929688,5611974
2018-05-16,478.0802307128906,594.9749755859375,599.0,592.25,593.625,6205004
2018-05-17,475.24786376953125,591.4500122070312,598.7249755859375,586.7750244140625,598.0,9519598
2018-05-18,475.36834716796875,591.5999755859375,593.2750244140625,586.5,591.5,7139660
2018-05-21,473.8817443847656,589.75,594.2000122070312,585.0,589.7750244140625,8475320
2018-05-22,479.647216796875,596.9249877929688,599.0,586.9500122070312,587.5,5636804
2018-05-23,476.05133056640625,592.4500122070312,603.8250122070312,590.75,597.5,9538442
2018-05-24,490.55511474609375,610.5,613.7750244140625,599.0,599.0,9740570
2018-05-25,493.48797607421875,614.1500244140625,624.3250122070312,610.4000244140625,615.0499877929688,8901438
2018-05-28,487.9034423828125,607.2000122070312,616.2999877929688,603.0,615.5,5739794
2018-05-29,488.8275146484375,608.3499755859375,613.2750244140625,603.0999755859375,607.0250244140625,3388934
2018-05-30,486.81866455078125,605.8499755859375,614.375,602.7999877929688,608.5,6323066
2018-05-31,494.89410400390625,615.9000244140625,621.0,605.125,605.8499755859375,19720340
2018-06-01,490.474853515625,610.4000244140625,623.125,608.5999755859375,615.2000122070312,4998356
2018-06-04,497.9476623535156,619.7000122070312,621.5,606.0,610.5499877929688,4270156
2018-06-05,490.4947204589844,610.4249877929688,621.0,608.5,621.0,4710862
2018-06-06,497.1640625,618.7249755859375,620.7750244140625,610.0250244140625,612.5999755859375,4038184
2018-06-07,503.1906433105469,626.2249755859375,629.0,619.0,619.0,6676226
2018-06-08,506.2440490722656,630.0250244140625,631.0,623.0250244140625,624.0,6459878
2018-06-11,507.1881103515625,631.2000122070312,635.0,627.5250244140625,632.7750244140625,5171290
2018-06-12,505.6213073730469,629.25,635.625,625.2249755859375,632.875,7839820
2018-06-13,512.1701049804688,637.4000244140625,642.0,633.4000244140625,633.4000244140625,5766928
2018-06-14,510.276611328125,619.8499755859375,626.5,617.0499877929688,626.5,7598848
2018-06-15,527.3792114257812,640.625,645.75,617.5,618.5,19957760
2018-06-18,521.6784057617188,633.7000122070312,645.625,631.1749877929688,642.0,8214846
2018-06-19,511.0588073730469,620.7999877929688,631.7000122070312,619.0250244140625,631.5,7545700
2018-06-20,511.69671630859375,621.5750122070312,626.1749877929688,619.0,624.25,5371802
2018-06-21,513.0961303710938,623.2750244140625,628.25,618.0,622.9749755859375,5798790
2018-06-22,513.6311645507812,623.9249877929688,627.75,620.5999755859375,621.5,4343118
2018-06-25,523.7570190429688,636.2249755859375,639.4000244140625,627.0,628.5750122070312,7731178
2018-06-26,525.9796142578125,638.9249877929688,641.9500122070312,633.125,634.5,4483504
2018-06-27,522.7484130859375,635.0,646.7249755859375,632.7999877929688,641.9749755859375,6952142
2018-06-28,530.816162109375,644.7999877929688,649.0,638.125,638.1500244140625,10996818
2018-06-29,538.0603637695312,653.5999755859375,657.5,641.625,649.0250244140625,9966600
2018-07-02,549.3796997070312,667.3499755859375,670.0,657.0,657.0,4830144
2018-07-03,557.2211303710938,676.875,678.9500122070312,665.875,665.9500122070312,8127452
2018-07-04,553.7017822265625,672.5999755859375,676.3250122070312,669.4249877929688,676.0250244140625,5025722
2018-07-05,528.5110473632812,642.0,673.625,634.0499877929688,673.5499877929688,17019902
2018-07-06,528.614013671875,642.125,650.9249877929688,634.5,645.125,11215356
2018-07-09,534.6234130859375,649.4249877929688,651.5,639.5250244140625,648.5,6644998
2018-07-10,535.6731567382812,650.7000122070312,657.7249755859375,647.1500244140625,654.25,5974488
2018-07-11,543.5143432617188,660.2249755859375,671.0499877929688,645.6749877929688,658.7750244140625,11899832
2018-07-12,532.771240234375,647.1749877929688,663.5499877929688,642.2249755859375,663.0499877929688,13272240
2018-07-13,542.259033203125,658.7000122070312,665.7999877929688,649.1749877929688,657.5,19496158
2018-07-16,548.6183471679688,666.4249877929688,692.2000122070312,643.8499755859375,658.7000122070312,35344680
2018-07-17,546.5808715820312,663.9500122070312,674.75,656.3499755859375,664.8499755859375,11161690
2018-07-18,544.3787231445312,661.2750244140625,671.7000122070312,657.0,669.9000244140625,6919016
2018-07-19,541.9708862304688,658.3499755859375,665.9500122070312,654.5499877929688,661.5,5118864
2018-07-20,554.8953857421875,674.0499877929688,683.5750122070312,660.6500244140625,663.0,11705738
2018-07-23,558.1265869140625,677.9749755859375,684.0,668.125,676.0750122070312,7675702
2018-07-24,566.8527221679688,688.5750122070312,691.2000122070312,678.0,687.2000122070312,6172246
2018-07-25,569.5694580078125,691.875,696.9000244140625,682.7249755859375,689.5,6936922
2018-07-26,565.2474365234375,686.625,695.2000122070312,684.5999755859375,689.2750244140625,7362218
2018-07-27,565.3297119140625,686.7249755859375,694.5,684.1500244140625,686.5999755859375,6493232
2018-07-30,556.089111328125,675.5,686.5,674.0,685.0,6409970
2018-07-31,561.892822265625,682.5499877929688,685.0,667.7750244140625,674.2750244140625,7943996
2018-08-01,557.3446044921875,677.0250244140625,684.2249755859375,675.5,681.9000244140625,4675706
2018-08-02,557.1799926757812,676.8250122070312,683.375,675.0750122070312,679.7999877929688,5940742
2018-08-03,561.481201171875,682.0499877929688,683.0999755859375,678.0,683.0999755859375,3970390
2018-08-06,560.0612182617188,680.3250122070312,687.5,673.75,683.0250244140625,6178930
2018-08-07,563.06591796875,683.9749755859375,689.9749755859375,680.3250122070312,687.0,7351528
2018-08-08,560.9257202148438,681.375,686.25,676.6500244140625,685.9000244140625,3992358
2018-08-09,568.00537109375,689.9749755859375,694.7249755859375,686.8250122070312,686.8250122070312,6409524
2018-08-10,570.2692260742188,692.7249755859375,694.5,686.5250244140625,692.9000244140625,4779520
2018-08-13,579.8596801757812,704.375,704.9249877929688,689.3499755859375,695.0,9979746
2018-08-14,579.674560546875,704.1500244140625,712.2750244140625,702.0,706.9749755859375,6151320
2018-08-16,588.4213256835938,714.7750244140625,717.4500122070312,705.625,707.4749755859375,6626774
2018-08-17,588.7506713867188,715.1749877929688,718.8250122070312,711.5,715.4500122070312,6390408
2018-08-20,569.7753295898438,692.125,703.9749755859375,686.75,694.0,16101876
2018-08-21,569.6517944335938,691.9749755859375,698.0,686.875,695.0,8361482
2018-08-23,575.18798828125,698.7000122070312,700.75,692.6749877929688,696.5,7717182
2018-08-24,567.326171875,689.1500244140625,700.9500122070312,688.0499877929688,698.25,7053000
2018-08-27,582.5969848632812,707.7000122070312,709.9749755859375,690.7000122070312,691.5,7012950
2018-08-28,586.4249877929688,712.3499755859375,719.2000122070312,705.75,708.5999755859375,6496890
2018-08-29,580.4154663085938,705.0499877929688,716.7999877929688,702.5750122070312,716.7999877929688,5646496
2018-08-30,582.9262084960938,708.0999755859375,710.7750244140625,698.0750122070312,706.4000244140625,11507962
2018-08-31,593.1754150390625,720.5499877929688,727.1500244140625,710.5499877929688,712.5499877929688,10875864
2018-09-03,590.3560180664062,717.125,733.9500122070312,715.0,724.5,10976328
2018-09-04,606.8411254882812,737.1500244140625,748.5,716.0,722.0,15370124
2018-09-05,600.8726806640625,729.9000244140625,744.0499877929688,725.4000244140625,741.9500122070312,8658978
2018-09-06,598.6088256835938,727.1500244140625,735.5,724.0999755859375,732.5499877929688,5598659
2018-09-07,603.2598876953125,732.7999877929688,735.1500244140625,723.7999877929688,734.3499755859375,6510605
2018-09-10,601.6546630859375,730.8499755859375,747.0,729.4000244140625,737.75,5629871
2018-09-11,604.494873046875,734.2999877929688,744.75,732.0,735.9000244140625,6963561
2018-09-12,611.5746459960938,742.9000244140625,746.5,736.25,744.4000244140625,4636617
2018-09-14,604.0008544921875,733.7000122070312,745.0,729.0499877929688,741.9000244140625,7896514
2018-09-17,597.6209716796875,725.9500122070312,740.0,724.5999755859375,735.0,5427054
2018-09-18,591.9817504882812,719.0999755859375,730.0,717.0,730.0,7729732
2018-09-19,592.5169677734375,719.75,727.0,713.2000122070312,727.0,4849498
2018-09-21,580.6212158203125,705.2999877929688,717.4000244140625,692.0,713.8499755859375,14350769
2018-09-24,591.281982421875,718.25,729.9500122070312,706.5,706.5,8637881
2018-09-25,597.8267211914062,726.2000122070312,736.0,717.0,718.25,9602273
2018-09-26,590.9527587890625,717.8499755859375,731.8499755859375,712.0,731.2000122070312,6599606
2018-09-27,596.6741333007812,724.7999877929688,730.7999877929688,717.4500122070312,722.0,14592616
2018-09-28,600.99609375,730.0499877929688,734.5499877929688,715.2000122070312,721.0,7490031
2018-10-01,614.6616821289062,746.6500244140625,754.9000244140625,733.0,737.5,8252398
2018-10-03,599.7201538085938,728.5,751.9500122070312,726.2999877929688,743.7999877929688,7792464
2018-10-04,582.1854248046875,707.2000122070312,729.75,702.5,728.5,6173037
2018-10-05,596.509521484375,724.5999755859375,731.5,709.2999877929688,713.0,8543578
2018-10-08,588.15380859375,714.4500122070312,728.7000122070312,709.25,725.0499877929688,7259306
2018-10-09,590.8704833984375,717.75,722.4000244140625,702.6500244140625,717.0999755859375,6777212
2018-10-10,576.628662109375,700.4500122070312,719.9000244140625,695.4000244140625,719.9000244140625,8866251
2018-10-11,554.3191528320312,673.3499755859375,692.9000244140625,663.2999877929688,685.0,10985897
2018-10-12,558.8057250976562,678.7999877929688,684.0499877929688,661.5,676.4000244140625,8909221
2018-10-15,575.2701416015625,698.7999877929688,705.0,681.5,688.5999755859375,6222176
2018-10-16,572.347900390625,695.25,713.9000244140625,689.4000244140625,710.0,11588963
2018-10-17,580.6624145507812,705.3499755859375,721.7999877929688,701.3499755859375,710.0,20360697
2018-10-19,562.7161865234375,683.5499877929688,687.7000122070312,678.0,687.0,10421001
2018-10-22,559.7525024414062,679.9500122070312,695.0499877929688,673.7999877929688,688.7000122070312,6672840
2018-10-23,541.3533935546875,657.5999755859375,682.0,653.2999877929688,675.9500122070312,9041701
2018-10-24,534.9321899414062,649.7999877929688,666.5,647.1500244140625,663.0,7058164
2018-10-25,539.8837890625,648.75,656.3499755859375,636.25,643.0,8270469
2018-10-26,527.2761840820312,633.5999755859375,648.7000122070312,629.9000244140625,645.2999877929688,5464141
2018-10-29,536.5549926757812,644.75,650.5499877929688,631.5,633.7000122070312,7137446
2018-10-30,548.9130249023438,659.5999755859375,663.7999877929688,637.4500122070312,641.0999755859375,8793411
2018-10-31,571.2157592773438,686.4000244140625,692.9500122070312,663.0499877929688,663.9000244140625,11947995
2018-11-01,554.821533203125,666.7000122070312,689.7000122070312,659.5999755859375,689.7000122070312,5860244
2018-11-02,551.1182861328125,662.25,675.7999877929688,660.0999755859375,665.9500122070312,6654067
2018-11-05,554.2391967773438,666.0,668.5999755859375,657.0,663.5,5799426
2018-11-06,554.6135864257812,666.4500122070312,675.0,660.6500244140625,667.9000244140625,6975525
2018-11-07,562.1448364257812,675.5,677.5,672.0,673.0,758956
2018-11-09,548.8296508789062,659.5,679.0,655.5,679.0,9694143
2018-11-12,552.7410888671875,664.2000122070312,676.4000244140625,662.2999877929688,666.0,7118080
2018-11-13,553.9893188476562,665.7000122070312,667.75,656.2999877929688,663.5,4137808
2018-11-14,543.5869750976562,653.2000122070312,665.7000122070312,640.5,665.7000122070312,7323026
2018-11-15,546.25,656.4000244140625,666.0,646.7000122070312,654.0,5513390
2018-11-16,541.63134765625,650.8499755859375,662.5,644.2000122070312,659.9000244140625,8583785
2018-11-19,542.3386840820312,651.7000122070312,662.0,649.25,659.0,6018930
2018-11-20,533.7672119140625,641.4000244140625,656.0,640.0999755859375,651.7000122070312,5384830
2018-11-21,515.209228515625,619.0999755859375,640.0499877929688,612.0999755859375,640.0,14359086
2018-11-22,516.5823974609375,620.75,628.1500244140625,616.75,622.25,6632975
2018-11-26,517.1649780273438,621.4500122070312,628.0,599.8499755859375,621.0,15075209
2018-11-27,531.6865234375,638.9000244140625,641.0,625.2999877929688,625.5,12285851
2018-11-28,554.5719604492188,666.4000244140625,668.7000122070312,640.0,640.9500122070312,17719890
2018-11-29,550.1195678710938,661.0499877929688,674.9000244140625,658.7999877929688,671.0,13399070
2018-11-30,555.4458618164062,667.4500122070312,672.0,660.9500122070312,661.0,10445773
2018-12-03,557.8590087890625,670.3499755859375,679.0,665.9500122070312,673.1500244140625,8260890
2018-12-04,570.2586669921875,685.25,688.25,671.2999877929688,672.5499877929688,7827923
2018-12-05,567.0547485351562,681.4000244140625,683.6500244140625,672.5,683.0,5177288
2018-12-06,556.3194580078125,668.5,685.4500122070312,664.5499877929688,676.0999755859375,8039771
2018-12-07,568.2197265625,682.7999877929688,685.75,665.5999755859375,672.0,5553948
2018-12-10,556.902099609375,669.2000122070312,683.7999877929688,665.2000122070312,669.9000244140625,5121196
2018-12-11,561.312744140625,674.5,681.9000244140625,660.5999755859375,669.2000122070312,7120933
2018-12-12,564.6414184570312,678.5,680.6500244140625,670.5999755859375,677.0999755859375,6926183
2018-12-13,580.6611328125,697.75,700.0,680.0,682.0,7521474
2018-12-14,587.5682373046875,706.0499877929688,713.7000122070312,694.4000244140625,697.4500122070312,9560576
2018-12-17,577.8732299804688,694.4000244140625,711.8499755859375,692.75,711.8499755859375,4778465
2018-12-18,563.0601806640625,676.5999755859375,686.5,674.5499877929688,686.5,8021298
2018-12-19,553.281982421875,664.8499755859375,671.5499877929688,661.0999755859375,671.5499877929688,8295459
2018-12-20,555.1129150390625,667.0499877929688,671.5499877929688,656.4000244140625,660.0,11705260
2018-12-21,537.7616577148438,646.2000122070312,659.5,643.4500122070312,659.5,12802132
2018-12-24,540.0918579101562,649.0,658.7999877929688,647.5999755859375,657.0,8379825
2018-12-26,535.9725341796875,644.0499877929688,647.0,637.3499755859375,647.0,6178552
2018-12-27,546.5827026367188,656.7999877929688,663.25,649.0,652.75,15333902
2018-12-28,546.7076416015625,656.9500122070312,663.5,653.2999877929688,663.3499755859375,4736598
2018-12-31,548.3721923828125,658.9500122070312,662.0,655.7999877929688,660.0,3373319
2019-01-01,553.4486083984375,665.0499877929688,666.2999877929688,654.1500244140625,660.9500122070312,2943390
2019-01-02,556.7772216796875,669.0499877929688,674.0,662.0499877929688,666.0,7416655
2019-01-03,556.8604736328125,669.1500244140625,677.0,663.0999755859375,672.0,6827249
2019-01-04,550.1195678710938,661.0499877929688,673.9000244140625,651.0,671.75,7889310
2019-01-07,558.9827270507812,671.7000122070312,673.5999755859375,661.5,665.0,8046340
2019-01-08,557.6093139648438,670.0499877929688,677.4500122070312,668.5499877929688,674.9500122070312,8621545
2019-01-09,562.64404296875,676.0999755859375,689.7999877929688,664.0,686.2000122070312,18130292
2019-01-10,565.6400146484375,679.7000122070312,682.0,672.5499877929688,681.5999755859375,9572493
2019-01-11,568.8023681640625,683.5,685.5,672.5,680.2000122070312,12281903
2019-01-14,584.1146850585938,701.9000244140625,710.2000122070312,695.9500122070312,707.0,19312937
2019-01-15,604.6697387695312,726.5999755859375,730.0,707.2000122070312,707.2000122070312,19671304
2019-01-16,613.158203125,736.7999877929688,737.7999877929688,728.5,729.9000244140625,9658944
2019-01-17,610.2870483398438,733.3499755859375,739.0,729.0999755859375,735.7999877929688,6903771
2019-01-18,608.289794921875,730.9500122070312,736.2000122070312,726.2999877929688,730.0,5902151
2019-01-21,619.9820556640625,745.0,751.0,734.0,738.2000122070312,8129422
2019-01-22,620.2733154296875,745.3499755859375,749.0,734.0,741.25,6723375
2019-01-23,608.8723754882812,731.6500244140625,742.5999755859375,729.2000122070312,742.3499755859375,7212099
2019-01-24,612.51220703125,732.0,736.0999755859375,721.0,728.0999755859375,7429783
2019-01-25,611.131591796875,730.3499755859375,737.9000244140625,724.25,728.0,5543112
2019-01-28,609.123291015625,727.9500122070312,732.5999755859375,719.0,731.0,7944693
2019-01-29,609.0816040039062,727.9000244140625,732.8499755859375,716.5,725.5,6760819
2019-01-30,607.4080810546875,725.9000244140625,734.7999877929688,721.0999755859375,727.9000244140625,5763026
2019-01-31,627.1974487304688,749.5499877929688,751.2999877929688,726.0,726.0,13825233
2019-02-01,633.473388671875,757.0499877929688,762.5,744.5,751.3499755859375,6276585
2019-02-04,632.5110473632812,755.9000244140625,762.5,749.2000122070312,757.0,3945391
2019-02-05,631.6323852539062,754.8499755859375,759.9500122070312,747.0,747.0,4694366
2019-02-06,638.703125,763.2999877929688,766.9500122070312,754.3499755859375,755.5499877929688,5880482
2019-02-07,639.2886352539062,764.0,769.4500122070312,761.0,763.0499877929688,3961797
2019-02-08,636.6947631835938,760.9000244140625,772.25,754.9000244140625,760.0,5915169
2019-02-11,638.2844848632812,762.7999877929688,768.75,759.0,766.9000244140625,5500216
2019-02-12,627.9505615234375,750.4500122070312,760.3499755859375,741.0,760.3499755859375,7310690
2019-02-14,619.2482299804688,740.0499877929688,753.0,737.25,751.0,4610535
2019-02-15,620.8380737304688,741.9500122070312,746.5,732.5999755859375,742.2999877929688,5586389
2019-02-18,620.0850830078125,741.0499877929688,747.6500244140625,736.0,742.3499755859375,5346825
2019-02-19,606.0691528320312,724.2999877929688,740.5499877929688,721.2999877929688,739.0999755859375,9401334
2019-02-20,619.7921752929688,740.7000122070312,743.0,726.0499877929688,727.0,5210675
2019-02-21,613.7257080078125,733.4500122070312,738.0,727.0999755859375,738.0,7202786
2019-02-22,614.980712890625,734.9500122070312,738.2000122070312,728.0,732.5,3750833
2019-02-25,631.67431640625,754.9000244140625,758.0,735.5499877929688,735.5499877929688,6547552
2019-02-26,621.29833984375,742.5,752.5999755859375,740.1500244140625,748.5999755859375,8319610
2019-02-27,615.2318115234375,735.25,746.4000244140625,732.75,745.0,5936354
2019-02-28,614.4368286132812,734.2999877929688,742.4000244140625,732.2999877929688,738.7000122070312,8559921
2019-03-01,620.7963256835938,741.9000244140625,743.4000244140625,735.5,735.5,3998826
2019-03-05,612.9307250976562,732.5,742.5,730.25,740.5,4826505
2019-03-06,612.9307250976562,732.5,736.0999755859375,727.0,736.0999755859375,6076668
2019-03-07,604.9396362304688,722.9500122070312,734.5,720.5499877929688,734.0,5951551
2019-03-08,596.0697631835938,712.3499755859375,722.9500122070312,710.6500244140625,722.9500122070312,7193994
2019-03-11,595.1495361328125,711.25,718.5,709.4000244140625,713.2999877929688,9932198
2019-03-12,591.5513305664062,706.9500122070312,714.9500122070312,705.5999755859375,709.0,11997387
2019-03-13,592.8065795898438,708.4500122070312,718.5999755859375,706.2999877929688,710.0,11348867
2019-03-14,592.7228393554688,708.3499755859375,714.9000244140625,706.2000122070312,714.0,6415187
2019-03-15,601.2578735351562,718.5499877929688,723.75,709.5999755859375,712.0,14638664
2019-03-18,594.2709350585938,710.2000122070312,723.7000122070312,705.3499755859375,721.5499877929688,8065544
2019-03-19,604.3538208007812,722.25,726.5,707.4000244140625,712.7999877929688,8917337
2019-03-20,618.3278198242188,738.9500122070312,742.2999877929688,727.1500244140625,727.25,13471173
2019-03-22,621.8004760742188,743.0999755859375,746.3499755859375,732.2999877929688,745.0,8883260
2019-03-25,615.2318115234375,735.25,742.4000244140625,730.5499877929688,742.4000244140625,7644966
2019-03-26,608.9561157226562,727.75,735.25,719.0999755859375,735.25,9406261
2019-03-27,610.5877685546875,729.7000122070312,732.2999877929688,727.1500244140625,730.0,7387487
2019-03-28,617.3656005859375,737.7999877929688,745.0,730.0,730.0,9277241
2019-04-01,631.8414916992188,755.0999755859375,760.0,742.0,742.0,6584982
2019-04-02,635.4395751953125,759.4000244140625,765.7999877929688,754.5999755859375,759.0,7283600
2019-04-03,630.3353881835938,753.2999877929688,758.5,746.7999877929688,756.0,6897127
2019-04-04,625.81689453125,747.9000244140625,753.7999877929688,745.0999755859375,751.4000244140625,7688525
2019-04-05,635.35595703125,759.2999877929688,760.9500122070312,748.0,750.9000244140625,6276040
2019-04-08,642.00830078125,767.25,770.0,755.4000244140625,763.0499877929688,4919911
2019-04-09,636.4437866210938,760.5999755859375,773.0,758.2000122070312,770.0,6730692
